date,time,contact_date,sex,race,age,ethnicity,was_frisked,contact_officer,zip,circumstance,basis,key_situations,weather,vehicle_involved
2022-03-07,NA,2022-03-07,Male,Black,22,Hispanic Origin,0,136725,02130,Stopped,Intel,NULL,NULL,TRUE
2022-03-07,NA,2022-03-07,Male,White,25,NULL,0,157645,02130,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-07,18:06:00,2022-03-07 18:06:00,Male,Black,20,Not of Hispanic Origin,0,148284,02126,Observed,Intel,NULL,NULL,TRUE
2022-03-08,00:38:00,2022-03-08 00:38:00,Male,Black,20,Not of Hispanic Origin,0,144325,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,00:38:00,2022-03-08 00:38:00,Male,Black,19,Not of Hispanic Origin,0,144325,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,02:00:00,2022-03-08 02:00:00,Male,White,24,Not of Hispanic Origin,0,141219,02108,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-08,00:54:00,2022-03-08 00:54:00,Male,Black,30,Not of Hispanic Origin,1,144419,02136,Stopped,Intel,NULL,NULL,TRUE
2022-03-08,NA,2022-03-08,Male,Black,19,NULL,1,162313,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,17,Not of Hispanic Origin,0,162313,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,18,NULL,0,162313,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-08,00:49:00,2022-03-08 00:49:00,Male,Black,22,Not of Hispanic Origin,0,153078,02118,Stopped,Intel,NULL,NULL,TRUE
2022-03-07,08:26:00,2022-03-07 08:26:00,Male,Black,20,NULL,1,140330,02120,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-07,08:26:00,2022-03-07 08:26:00,Male,Black,25,Hispanic Origin,0,140330,02120,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-07,08:26:00,2022-03-07 08:26:00,Male,Black,16,NULL,1,140330,02120,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-07,08:26:00,2022-03-07 08:26:00,Male,Black,17,Hispanic Origin,1,140330,02120,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-07,08:26:00,2022-03-07 08:26:00,Male,Black,18,Not of Hispanic Origin,1,140330,02120,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-08,08:40:00,2022-03-08 08:40:00,NA,White,NA,Not of Hispanic Origin,1,106277,02135,Encountered,Encounter,NULL,NULL,FALSE
2022-03-08,08:11:00,2022-03-08 08:11:00,Male,White,50,NULL,0,140298,02110,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,10:45:00,2022-03-08 10:45:00,Female,White,38,Unknown,0,151205,02134,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,10:18:00,2022-03-08 10:18:00,Male,Black,52,Not of Hispanic Origin,0,153126,02199,Encountered,Encounter,NULL,NULL,FALSE
2022-03-08,12:15:00,2022-03-08 12:15:00,Male,Black,29,Not of Hispanic Origin,0,100417,02122,Observed,Intel,NULL,NULL,TRUE
2022-03-08,14:20:00,2022-03-08 14:20:00,Male,White,32,Hispanic Origin,0,162944,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,13:53:00,2022-03-08 13:53:00,Female,Black,47,Not of Hispanic Origin,0,100417,02124,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-08,15:34:00,2022-03-08 15:34:00,Male,Black,16,Hispanic Origin,1,126514,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,15:34:00,2022-03-08 15:34:00,Male,Black,20,Not of Hispanic Origin,1,126514,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,15:34:00,2022-03-08 15:34:00,Male,Black,17,NULL,1,126514,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,17:25:00,2022-03-08 17:25:00,Male,NA,27,Not of Hispanic Origin,0,162311,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,17:25:00,2022-03-08 17:25:00,Male,Black,25,Not of Hispanic Origin,0,162311,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,17:25:00,2022-03-08 17:25:00,Male,Black,22,Unknown,0,162311,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,20:00:00,2022-03-08 20:00:00,Male,Black,19,NULL,0,144840,02136,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,20:08:00,2022-03-08 20:08:00,NA,Black,NA,Not of Hispanic Origin,1,117001,02120,Stopped,Intel,NULL,NULL,FALSE
2022-03-08,20:08:00,2022-03-08 20:08:00,Male,Black,15,Not of Hispanic Origin,1,151192,02119,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,26,Not of Hispanic Origin,0,136725,02130,Observed,Intel,NULL,NULL,TRUE
2022-03-08,22:00:00,2022-03-08 22:00:00,Male,Black,37,Unknown,0,135786,02118,Encountered,Encounter,NULL,NULL,TRUE
2022-03-08,20:39:00,2022-03-08 20:39:00,Male,Black,28,Not of Hispanic Origin,0,164603,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,NA,2022-03-08,Male,Black,36,Hispanic Origin,0,136725,02130,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,31,Not of Hispanic Origin,0,136725,02130,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,20,Not of Hispanic Origin,0,136725,02130,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,White,25,Hispanic Origin,0,136725,02130,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,23,Not of Hispanic Origin,0,136725,02130,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,15,NULL,0,136725,02130,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,NA,2022-03-08,Male,Black,29,Hispanic Origin,0,136725,02130,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-06,15:16:00,2022-03-06 15:16:00,Male,Black,20,Hispanic Origin,1,140282,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-06,15:16:00,2022-03-06 15:16:00,Male,Unknown,16,Unknown,1,140282,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-06,15:16:00,2022-03-06 15:16:00,Male,Black,20,Not of Hispanic Origin,1,140282,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-06,15:16:00,2022-03-06 15:16:00,Male,Black,22,Not of Hispanic Origin,1,140282,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-06,15:16:00,2022-03-06 15:16:00,Male,Black,26,Not of Hispanic Origin,1,140282,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-06,15:16:00,2022-03-06 15:16:00,Male,Black,14,NULL,1,140282,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-06,13:18:00,2022-03-06 13:18:00,Male,Unknown,27,Hispanic Origin,1,140282,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-06,13:18:00,2022-03-06 13:18:00,Female,White,21,Hispanic Origin,1,140282,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-06,13:18:00,2022-03-06 13:18:00,Male,Black,23,NULL,1,140282,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-06,13:18:00,2022-03-06 13:18:00,Male,Black,18,NULL,1,140282,02122,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-09,00:31:00,2022-03-09 00:31:00,Male,Black,14,Hispanic Origin,1,114015,02124,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-09,01:50:00,2022-03-09 01:50:00,Male,Black,30,Not of Hispanic Origin,0,144333,02119,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-09,00:11:00,2022-03-09 00:11:00,Male,Black,56,Not of Hispanic Origin,1,112281,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-09,00:11:00,2022-03-09 00:11:00,Male,Black,51,Not of Hispanic Origin,0,112281,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-09,03:57:00,2022-03-09 03:57:00,Male,Black,25,Not of Hispanic Origin,1,153361,02134,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-07,11:00:00,2022-03-07 11:00:00,Male,Black,43,Not of Hispanic Origin,0,092675,02119,Observed,Intel,NULL,NULL,FALSE
2022-03-09,09:15:00,2022-03-09 09:15:00,Male,Black,42,NULL,1,135933,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-09,10:51:00,2022-03-09 10:51:00,Male,White,37,Hispanic Origin,1,148244,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-09,11:56:00,2022-03-09 11:56:00,Male,Black,31,Not of Hispanic Origin,0,148244,02119,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-09,11:45:00,2022-03-09 11:45:00,Male,Black,41,Not of Hispanic Origin,0,106745,02119,Observed,Probable Cause,NULL,NULL,TRUE
2022-03-09,11:45:00,2022-03-09 11:45:00,Female,Black,37,Not of Hispanic Origin,0,106745,02119,Observed,Probable Cause,NULL,NULL,TRUE
2022-03-09,12:40:00,2022-03-09 12:40:00,Male,Black,27,Not of Hispanic Origin,0,157676,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-09,13:50:00,2022-03-09 13:50:00,Male,White,39,Hispanic Origin,1,148244,02119,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,22:01:00,2022-03-08 22:01:00,Male,Black,32,Not of Hispanic Origin,1,131605,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-09,18:20:00,2022-03-09 18:20:00,Male,Black,36,NULL,1,112168,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-09,13:45:00,2022-03-09 13:45:00,Female,Black,38,Not of Hispanic Origin,0,157673,02121,Encountered,Encounter,NULL,NULL,FALSE
2022-03-08,19:17:00,2022-03-08 19:17:00,Male,Black,14,Not of Hispanic Origin,1,116928,02122,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-08,19:17:00,2022-03-08 19:17:00,Male,Black,16,Not of Hispanic Origin,1,116928,02122,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-09,20:44:00,2022-03-09 20:44:00,Male,Black,17,Unknown,1,157645,02130,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-09,20:44:00,2022-03-09 20:44:00,Male,Black,25,Unknown,1,157645,02130,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-08,22:53:00,2022-03-08 22:53:00,Male,Black,26,Hispanic Origin,1,131605,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-08,22:53:00,2022-03-08 22:53:00,Male,Black,27,Hispanic Origin,1,131605,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-10,01:45:00,2022-03-10 01:45:00,Male,White,51,Hispanic Origin,0,157655,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-10,00:43:00,2022-03-10 00:43:00,Male,Unknown,26,Unknown,0,157671,02110,Encountered,Encounter,NULL,NULL,FALSE
2022-03-10,01:28:00,2022-03-10 01:28:00,Male,White,51,Unknown,0,157656,02119,Observed,Intel,NULL,NULL,TRUE
2022-03-10,01:28:00,2022-03-10 01:28:00,Male,Black,30,Not of Hispanic Origin,0,157656,02119,Observed,Intel,NULL,NULL,TRUE
2022-03-08,03:00:00,2022-03-08 03:00:00,Male,White,35,Hispanic Origin,0,153121,02119,Observed,Intel,NULL,NULL,TRUE
2022-03-09,11:43:00,2022-03-09 11:43:00,Male,White,36,Not of Hispanic Origin,0,097285,02114,Encountered,Intel,NULL,NULL,FALSE
2022-03-10,11:27:00,2022-03-10 11:27:00,Male,Black,29,Not of Hispanic Origin,1,157641,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-10,13:30:00,2022-03-10 13:30:00,Male,Black,53,NULL,0,153086,02118,Observed,NA,NULL,NULL,TRUE
2022-03-10,17:10:00,2022-03-10 17:10:00,Female,White,31,Not of Hispanic Origin,0,148281,02119,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-10,18:51:00,2022-03-10 18:51:00,Male,Black,39,Not of Hispanic Origin,0,162316,02111,Observed,Intel,NULL,NULL,TRUE
2022-03-10,NA,2022-03-10,Male,Black,39,NULL,1,NA,NA,NA,NA,NA,NA,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Male,Black,23,Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Female,White,20,Not of Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Male,Black,24,Not of Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Male,Black,40,Not of Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Male,Black,45,Not of Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Male,Black,37,Not of Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Male,White,23,Not of Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,21:27:00,2022-03-10 21:27:00,Male,Black,30,Not of Hispanic Origin,1,143667,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-10,NA,2022-03-10,Male,Black,39,NULL,1,NA,NA,NA,NA,NA,NA,FALSE
2022-03-11,00:45:00,2022-03-11 00:45:00,Male,White,25,Hispanic Origin,0,144333,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-11,00:45:00,2022-03-11 00:45:00,Male,White,23,Hispanic Origin,0,144333,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-11,00:46:00,2022-03-11 00:46:00,Male,Black,14,Hispanic Origin,1,153137,02124,Encountered,Encounter,NULL,NULL,FALSE
2022-03-11,00:46:00,2022-03-11 00:46:00,NA,Black,NA,Unknown,0,153137,02124,Encountered,Encounter,NULL,NULL,FALSE
2022-03-11,11:27:00,2022-03-11 11:27:00,Male,Black,26,Not of Hispanic Origin,0,153111,02119,Encountered,Intel,NULL,NULL,TRUE
2022-03-11,10:45:00,2022-03-11 10:45:00,Male,Black,72,Not of Hispanic Origin,0,148310,02118,Observed,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-11,10:45:00,2022-03-11 10:45:00,Female,White,34,Not of Hispanic Origin,1,148310,02118,Observed,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-11,11:49:00,2022-03-11 11:49:00,Male,White,61,Not of Hispanic Origin,0,153128,02118,Encountered,Encounter,NULL,NULL,FALSE
2022-02-27,20:00:00,2022-02-27 20:00:00,Male,Black,17,Hispanic Origin,1,140324,02125,Stopped,Encounter,NULL,NULL,FALSE
2022-03-11,21:00:00,2022-03-11 21:00:00,Male,Black,31,Not of Hispanic Origin,0,162306,02110,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-11,21:00:00,2022-03-11 21:00:00,Male,Black,28,Not of Hispanic Origin,0,162306,02110,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-11,21:26:00,2022-03-11 21:26:00,Male,Black,30,Not of Hispanic Origin,0,153089,02136,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-11,20:17:00,2022-03-11 20:17:00,Male,Black,24,Not of Hispanic Origin,0,148260,02134,Encountered,Intel,NULL,NULL,TRUE
2022-03-11,20:17:00,2022-03-11 20:17:00,Female,Black,19,Not of Hispanic Origin,0,148260,02134,Encountered,Intel,NULL,NULL,TRUE
2022-03-11,17:39:00,2022-03-11 17:39:00,Male,Black,59,Not of Hispanic Origin,1,148269,02215,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-12,NA,2022-03-12,Male,Black,30,Not of Hispanic Origin,1,131239,02124,Encountered,Probable Cause,NULL,NULL,FALSE
2022-03-12,14:50:00,2022-03-12 14:50:00,Male,White,36,Not of Hispanic Origin,1,153126,02118,Encountered,Encounter,NULL,NULL,FALSE
2022-03-11,21:50:00,2022-03-11 21:50:00,Male,Black,29,Not of Hispanic Origin,0,140305,02118,Observed,Intel,NULL,NULL,FALSE
2022-03-11,21:50:00,2022-03-11 21:50:00,Male,Black,33,Not of Hispanic Origin,0,140305,02118,Observed,Intel,NULL,NULL,FALSE
2022-03-11,21:50:00,2022-03-11 21:50:00,Male,Black,31,Not of Hispanic Origin,0,140305,02118,Observed,Intel,NULL,NULL,FALSE
2022-03-11,21:52:00,2022-03-11 21:52:00,Male,White,33,Hispanic Origin,0,140305,02118,Observed,Intel,NULL,NULL,TRUE
2022-03-11,21:52:00,2022-03-11 21:52:00,Male,White,18,NULL,0,140305,02118,Observed,Intel,NULL,NULL,TRUE
2022-03-11,21:52:00,2022-03-11 21:52:00,Male,NA,17,Hispanic Origin,0,140305,02118,Observed,Intel,NULL,NULL,TRUE
2022-03-12,12:59:00,2022-03-12 12:59:00,Female,White,39,NULL,1,128383,02124,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-12,18:47:00,2022-03-12 18:47:00,Male,White,35,Not of Hispanic Origin,1,153360,02109,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-12,10:19:00,2022-03-12 10:19:00,Male,Black,37,Not of Hispanic Origin,1,128383,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-12,22:43:00,2022-03-12 22:43:00,Male,Black,50,Not of Hispanic Origin,0,164095,02128,Encountered,Encounter,NULL,NULL,FALSE
2022-03-13,01:38:00,2022-03-13 01:38:00,Male,Black,18,NULL,1,103782,02126,Stopped,Intel,NULL,NULL,TRUE
2022-03-13,NA,2022-03-13,Male,White,31,Unknown,0,153149,02116,Observed,Intel,NULL,NULL,TRUE
2022-03-12,21:50:00,2022-03-12 21:50:00,Male,Black,31,Not of Hispanic Origin,0,157674,02124,Stopped,Encounter,NULL,NULL,FALSE
2022-03-12,21:50:00,2022-03-12 21:50:00,Male,Black,37,Not of Hispanic Origin,0,157674,02124,Stopped,Encounter,NULL,NULL,FALSE
2022-03-12,21:50:00,2022-03-12 21:50:00,Male,Black,35,Unknown,0,157674,02124,Stopped,Encounter,NULL,NULL,FALSE
2022-03-13,13:30:00,2022-03-13 13:30:00,Male,Black,25,Not of Hispanic Origin,1,148245,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-13,14:40:00,2022-03-13 14:40:00,Male,Black,25,Not of Hispanic Origin,1,148244,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-12,23:08:00,2022-03-12 23:08:00,NA,NA,NA,NULL,0,156394,02128,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-12,23:08:00,2022-03-12 23:08:00,Male,Unknown,14,Unknown,1,156394,02128,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-13,11:15:00,2022-03-13 11:15:00,Male,White,37,Not of Hispanic Origin,0,153111,02125,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-13,18:00:00,2022-03-13 18:00:00,Male,Black,22,Not of Hispanic Origin,0,132064,02124,Observed,Encounter,NULL,NULL,TRUE
2022-03-13,19:11:00,2022-03-13 19:11:00,Male,White,35,Not of Hispanic Origin,1,152930,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-13,NA,2022-03-13,Male,NA,24,Hispanic Origin,1,157645,02130,Observed,Intel,NULL,NULL,TRUE
2022-03-13,NA,2022-03-13,Male,White,25,Hispanic Origin,1,157645,02130,Observed,Intel,NULL,NULL,TRUE
2022-03-13,NA,2022-03-13,Male,White,25,Hispanic Origin,1,157645,02130,Observed,Intel,NULL,NULL,TRUE
2022-03-13,NA,2022-03-13,Male,Black,20,Not of Hispanic Origin,1,136725,02130,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-13,16:21:00,2022-03-13 16:21:00,Male,Black,29,Not of Hispanic Origin,1,157673,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-13,22:00:00,2022-03-13 22:00:00,Male,Black,27,NULL,1,118323,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-14,02:29:00,2022-03-14 02:29:00,Male,Black,21,Not of Hispanic Origin,0,153121,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-13,22:20:00,2022-03-13 22:20:00,Male,White,52,Not of Hispanic Origin,0,149202,02120,Observed,Intel,NULL,NULL,FALSE
2022-03-14,03:27:00,2022-03-14 03:27:00,Male,Black,28,Not of Hispanic Origin,0,157666,02111,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-14,03:27:00,2022-03-14 03:27:00,Male,Black,24,Not of Hispanic Origin,0,157666,02111,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-14,03:27:00,2022-03-14 03:27:00,Male,Black,27,Not of Hispanic Origin,0,157666,02111,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-14,03:27:00,2022-03-14 03:27:00,Male,Black,33,Not of Hispanic Origin,0,157666,02111,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-14,09:45:00,2022-03-14 09:45:00,Male,Black,20,NULL,0,164117,02119,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-14,12:05:00,2022-03-14 12:05:00,Male,Black,38,Not of Hispanic Origin,0,144325,02125,Stopped,Encounter,NULL,NULL,FALSE
2022-03-14,13:40:00,2022-03-14 13:40:00,Male,White,31,Unknown,1,108894,02114,Encountered,Intel,NULL,NULL,FALSE
2022-03-14,10:07:00,2022-03-14 10:07:00,Female,White,42,Not of Hispanic Origin,0,148310,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-12,20:39:00,2022-03-12 20:39:00,Male,Black,20,Unknown,0,145428,02124,Observed,NA,NULL,NULL,TRUE
2022-03-13,22:20:00,2022-03-13 22:20:00,Male,Black,61,Not of Hispanic Origin,0,149202,02120,Encountered,Intel,NULL,NULL,FALSE
2022-03-14,18:45:00,2022-03-14 18:45:00,Male,Black,52,Hispanic Origin,0,140330,02118,Encountered,Intel,NULL,NULL,FALSE
2022-03-08,18:50:00,2022-03-08 18:50:00,Male,Black,28,Not of Hispanic Origin,1,116928,02125,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-14,20:33:00,2022-03-14 20:33:00,Male,Unknown,32,Unknown,0,164603,02125,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-14,18:33:00,2022-03-14 18:33:00,Male,White,28,Hispanic Origin,1,NA,NA,NA,NA,NA,NA,FALSE
2022-03-13,18:40:00,2022-03-13 18:40:00,Female,Black,26,Not of Hispanic Origin,0,123379,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-13,18:40:00,2022-03-13 18:40:00,Male,Black,24,Unknown,0,123379,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-14,23:30:00,2022-03-14 23:30:00,Male,Unknown,15,Hispanic Origin,0,135786,02121,Encountered,Probable Cause,NULL,NULL,FALSE
2022-03-15,NA,2022-03-15,Male,White,36,Not of Hispanic Origin,0,144457,02114,Observed,Encounter,NULL,NULL,FALSE
2022-03-15,NA,2022-03-15,NA,White,NA,Not of Hispanic Origin,0,157671,02110,Observed,Encounter,NULL,NULL,TRUE
2022-03-15,02:59:00,2022-03-15 02:59:00,Male,Unknown,39,Unknown,0,157671,02116,Encountered,Encounter,NULL,NULL,TRUE
2022-03-15,NA,2022-03-15,Male,Black,34,Not of Hispanic Origin,1,157643,02215,Stopped,Intel,NULL,NULL,FALSE
2022-03-13,04:44:00,2022-03-13 04:44:00,Male,Black,31,Hispanic Origin,1,135933,02111,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-13,04:44:00,2022-03-13 04:44:00,Male,Black,22,NULL,1,135933,02111,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-13,04:44:00,2022-03-13 04:44:00,Male,Black,28,Hispanic Origin,1,135933,02111,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-13,04:44:00,2022-03-13 04:44:00,Male,Black,27,Not of Hispanic Origin,1,135933,02111,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-15,12:45:00,2022-03-15 12:45:00,Male,Black,19,Not of Hispanic Origin,0,144336,02135,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-15,12:45:00,2022-03-15 12:45:00,Male,Black,19,Not of Hispanic Origin,0,144336,02135,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-15,12:45:00,2022-03-15 12:45:00,Male,Black,17,Not of Hispanic Origin,1,144336,02135,Stopped,Probable Cause,NULL,NULL,FALSE
2022-03-15,16:42:00,2022-03-15 16:42:00,Male,White,56,Not of Hispanic Origin,0,153161,02108,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-15,19:05:00,2022-03-15 19:05:00,Male,Black,18,Not of Hispanic Origin,1,140341,02135,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-15,18:57:00,2022-03-15 18:57:00,Male,Black,42,Not of Hispanic Origin,0,162308,02119,Encountered,Encounter,NULL,NULL,FALSE
2022-03-15,NA,2022-03-15,Male,Black,33,Not of Hispanic Origin,0,148288,02121,Observed,Probable Cause,NULL,NULL,TRUE
2022-03-14,18:28:00,2022-03-14 18:28:00,NA,NA,NA,NULL,0,131605,02124,Observed,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-14,17:37:00,2022-03-14 17:37:00,Male,Black,22,Not of Hispanic Origin,0,131605,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-14,17:37:00,2022-03-14 17:37:00,Female,Black,46,Hispanic Origin,0,131605,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-15,17:55:00,2022-03-15 17:55:00,Male,White,33,Not of Hispanic Origin,1,153908,02125,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2022-03-15,22:00:00,2022-03-15 22:00:00,Male,Black,21,Hispanic Origin,0,135948,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2022-03-15,22:07:00,2022-03-15 22:07:00,Male,Black,53,Not of Hispanic Origin,0,164090,02121,Observed,Intel,NULL,NULL,TRUE
2022-03-15,18:34:00,2022-03-15 18:34:00,Male,Black,19,Hispanic Origin,1,105619,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2022-03-15,18:34:00,2022-03-15 18:34:00,Male,Black,20,Hispanic Origin,1,105619,02124,Stopped,Probable Cause,NULL,NULL,TRUE
